siruta,primar,id_partid_principal,nume_partid_principal,linkp
126228,STAN VALERICĂ MIRCEA,62,UNIUNEA SOCIAL LIBERALĂ,
133214,MANOLE AURELIAN,15,PARTIDUL DEMOCRAT LIBERAL,
134050,IARCA GHEORGHE,62,UNIUNEA SOCIAL LIBERALĂ,
18242,LUPU SORIN,61,PARTIDUL SOCIAL DEMOCRAT,http://www.pna.ro/comunicat.xhtml?id=4701 </br>
134194,NIȚOI CONSTANTIN,15,PARTIDUL DEMOCRAT LIBERAL,
16454,SMĂDU NICOLAE,62,UNIUNEA SOCIAL LIBERALĂ,http://www.pna.ro/comunicat.xhtml?id=4701 </br>
179917,PREDA CĂTĂLIN,15,PARTIDUL DEMOCRAT LIBERAL,
134853,DUMITRESCU MIHAI,15,PARTIDUL DEMOCRAT LIBERAL,
132342,PETCU ION,62,UNIUNEA SOCIAL LIBERALĂ,
65413,ISMAIL MIRCEA,61,PARTIDUL SOCIAL DEMOCRAT,
135226,POPA IULIAN,15,PARTIDUL DEMOCRAT LIBERAL,http://www.pna.ro/comunicat.xhtml?id=4521 </br> http://www.pna.ro/comunicat.xhtml?id=4562 </br>
132841,ANTON CORNELIU,15,PARTIDUL DEMOCRAT LIBERAL,
40303,COCOȘ LIVIU,31,PARTIDUL NAȚIONAL LIBERAL,
40367,VEȘTEA ADRIAN IOAN,31,PARTIDUL NAȚIONAL LIBERAL,
40438,NISTOR RADU FLOREA,15,PARTIDUL DEMOCRAT LIBERAL,
42003,KISS IOSIF,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
66198,PARASCHIV MARIAN,62,UNIUNEA SOCIAL LIBERALĂ,
66330,ANGHELESCU T. TEODORA,15,PARTIDUL DEMOCRAT LIBERAL,
67522,DINU PETRE,15,PARTIDUL DEMOCRAT LIBERAL,
67595,IONIȚĂ SORIN VASILE,61,PARTIDUL SOCIAL DEMOCRAT,
68529,GRIGORE MARIN,61,PARTIDUL SOCIAL DEMOCRAT,http://www.pna.ro/comunicat.xhtml?id=5452 </br>
68627,CARAVEȚEANU S. MARIUS FLORIN,15,PARTIDUL DEMOCRAT LIBERAL,
101564,DRAGNEA MARIN,15,PARTIDUL DEMOCRAT LIBERAL,
131103,BĂLĂȘESCU COSTIN RĂZVAN,62,UNIUNEA SOCIAL LIBERALĂ,
132075,CRISTEA ALEXANDRU,62,UNIUNEA SOCIAL LIBERALĂ,
131210,SAVIN EMANOIL,15,PARTIDUL DEMOCRAT LIBERAL,
131336,BOTOACĂ VASILE DORIAN,15,PARTIDUL DEMOCRAT LIBERAL,
131540,OPREA VLAD GHEORGHE,62,UNIUNEA SOCIAL LIBERALĂ,
120496,MADARAS ÁRPÁD,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
42456,BALAȘI SORIN,15,PARTIDUL DEMOCRAT LIBERAL,
41667,ȘERBAN TODORICĂ CONSTANTIN,15,PARTIDUL DEMOCRAT LIBERAL,
105534,RUSU ION,61,PARTIDUL SOCIAL DEMOCRAT,
64942,KOVÁCS LÁSZLÓ,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
86461,BECZE ATTILA,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
64390,CUCU ALEXANDRU,62,UNIUNEA SOCIAL LIBERALĂ,
64425,FODOR IMRE,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
84460,ȚĂRAN RADU,31,PARTIDUL NAȚIONAL LIBERAL,
120076,BALOGH ISTVÁN,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
86479,PÁL PÉTER,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
83847,SZÖCS BÉLA,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
85243,CSEKE MIKLÓS,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
40394,DUMITRESCU FLAVIUS,15,PARTIDUL DEMOCRAT LIBERAL,
40704,PĂLĂȘAN MIRCEA,31,PARTIDUL NAȚIONAL LIBERAL,
83197,SÁNDOR JÓZSEF,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
41701,EPUREANU ION,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
40768,VOCILĂ GHEORGHE,31,PARTIDUL NAȚIONAL LIBERAL,
41248,PELEI MARCEL,15,PARTIDUL DEMOCRAT LIBERAL,
86495,CSÁSZÁR ATTILA,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
63447,LÁZÁR KISS BARNA ANDRÁS,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
83133,BUNTA LEVENTE - ZOLTÁN,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
63802,SIMON ANDRÁS,999,CANDIDAT INDEPENDENT,
64041,BALÁZSI DÉNES,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
64504,KASLEDER JOZSEF,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
83151,BOKOR BOTOND,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
64997,ILKEI FRANCISC,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
65121,BÁCS MÁRTON - CSABA,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
86501,DÁVID LAJOS,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
83525,RAFAI EMIL,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
65139,NYÁGULY VILMOS,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
86487,GYERKÓ LEVENTE,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
83320,RÁDULY RÓBERT KÁLMÁN,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
83375,FERENCZ CSABA,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
83464,BREZOVSZKY GHEORGHE - ADAM,999,CANDIDAT INDEPENDENT,
86519,KENCSE ELŐD,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
83561,MEZEI JÁNOS,36,PARTIDUL CIVIC MAGHIAR - MAGYAR POLGÁRI PÁRT,
83749,RUS SÁNDOR,999,CANDIDAT INDEPENDENT,
83785,SZŐCS LÁSZLÓ,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
83963,BENEDEK LÁSZLÓ,36,PARTIDUL CIVIC MAGHIAR - MAGYAR POLGÁRI PÁRT,
84264,BÁLINT ELEMÉR - IMRE,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
83981,GYÖRGY JÓZSEF,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
84086,MÁRTON LÁSZLÓ - SZILÁRD,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
84102,GÁBOR TIBOR,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
84175,KATONA MIHÁLY,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
84237,BŐJTE CSONGOR - ERNŐ,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
84344,PUSKÁS ELEMÉR,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
84380,ZOLTÁNI CSABA,999,CANDIDAT INDEPENDENT,
84415,FERENCZ TIBOR,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
85877,RIZEA ION,62,UNIUNEA SOCIAL LIBERALĂ,
84558,GÁLL SZABOLCS,999,CANDIDAT INDEPENDENT,
84594,GÁBOR LADISLAU,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
84629,LÁZÁR ZOLTÁN,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
120487,TAKÁCS OLGA,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
84656,MIHÓK PÉTER,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
84754,TIMÁR ZSOMBOR - LÁSZLÓ,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
84825,KOVÁCS LEHEL,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
84923,KEREKES PÉTER TIVADAR,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
85056,RIGÓ MIHÁLY,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
85074,KÓSA PETRU,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
85127,FARKAS MÓZES,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
85680,SZÉKELY ERNŐ,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
85341,BOKOR ALEXANDRU,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
85412,LACZKÓ - ALBERT ELEMÉR,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
85467,NAGY LAJOS,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
85582,BALLÓ ZOLTÁN,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
85626,SZENTES CSABA,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
85760,FERENCZ ALAJOS,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
85788,GERGELY ANDRÁS,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
85840,FÁBIÁN LÁSZLÓ,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
85920,EGYED JÓZSEF,36,PARTIDUL CIVIC MAGHIAR - MAGYAR POLGÁRI PÁRT,
85984,PÉTER ZOLTÁN,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
86453,MÁRK TIBERIU,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
86188,RAFAIN ENDRE,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
86222,GYÖRGY SÁNDOR,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
86339,TINCA MIHAIL DUMITRU,62,UNIUNEA SOCIAL LIBERALĂ,
86366,NAGY ATTILA,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
86438,BÍRÓ LÁSZLÓ,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
114417,SÓFALVI SÁNDOR - SZABOLCS,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
114514,DĂNEȘAN IOAN DORIN,62,UNIUNEA SOCIAL LIBERALĂ,http://www.pna.ro/comunicat.xhtml?id=3960 </br>
114603,ȘOVREA NICOLAE,62,UNIUNEA SOCIAL LIBERALĂ,
114809,PRECUP MARIA,62,UNIUNEA SOCIAL LIBERALĂ,
114854,PÉTER FERENC,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
116652,JÁNOSI FERENC,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
114970,OSVÁTH CSABA,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
115183,TOTH IOAN,62,UNIUNEA SOCIAL LIBERALĂ,
115637,SAGYEBO ISTVÁN,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
115708,MOLDOVAN MARIA,62,UNIUNEA SOCIAL LIBERALĂ,
117925,TĂTAR VASILE,62,UNIUNEA SOCIAL LIBERALĂ,
116126,HURDUGACI EMANOIL,5,PARTIDUL ROMÂNIA MARE,
116493,MOSORA NICOLAE,15,PARTIDUL DEMOCRAT LIBERAL,
116590,MAGYARI PÉTER,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
116796,VARGA JÓZSEF,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
116867,KARÁCSONY KÁROLY,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
117042,MÁRTON ZOLTÁN,36,PARTIDUL CIVIC MAGHIAR - MAGYAR POLGÁRI PÁRT,
117783,CORNEA EMANOIL,62,UNIUNEA SOCIAL LIBERALĂ,
117177,KOLCSÁR GYULA,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
117319,BOAR LAURENȚIU - DUMITRU,62,UNIUNEA SOCIAL LIBERALĂ,
117426,IACOB VALENTIN MARIN,15,PARTIDUL DEMOCRAT LIBERAL,
117505,BARABÁSI OTTÓ,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
117550,DAN VASILE DUMITRU,62,UNIUNEA SOCIAL LIBERALĂ,
118094,KACSÓ ANTAL,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
118469,IVAN ERHARDT LASZLO,62,UNIUNEA SOCIAL LIBERALĂ,
118281,TÓTH SÁNDOR,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
118511,VERESS GRIGORE - DOMINIC,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
118753,TURBÁK ZOLTÁN,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
118799,PĂDUREAN SORIN POMPEI,5,PARTIDUL ROMÂNIA MARE,
119206,ȘOAITA OVIDIU,15,PARTIDUL DEMOCRAT LIBERAL,
119153,CHIȘ BALAN ILIE,62,UNIUNEA SOCIAL LIBERALĂ,
119590,MATEI ALEXANDRU,62,UNIUNEA SOCIAL LIBERALĂ,
119331,CSIBI ATTILA - ZOLTÁN,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
119723,MARIS MIRCEA,15,PARTIDUL DEMOCRAT LIBERAL,
120174,FEKETE PÁL,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
120254,TODORAN MIHAI VASILE,62,UNIUNEA SOCIAL LIBERALĂ,
120478,DÓSA SÁNDOR,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
120511,BENEDEKFI CSABA,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
121297,ONIGA GHIORGHE,61,PARTIDUL SOCIAL DEMOCRAT,
122249,COVASAN ANTON,15,PARTIDUL DEMOCRAT LIBERAL,
144376,MODOI LIVIU,57,PARTIDUL POPORULUI - DAN DIACONESCU,
144651,CORI VASILE IOAN,62,UNIUNEA SOCIAL LIBERALĂ,
144731,ONEA IOAN,62,UNIUNEA SOCIAL LIBERALĂ,
42472,OPREA LUCIAN VASILE,61,PARTIDUL SOCIAL DEMOCRAT,
40241,MUNTEAN CĂTĂLIN GEORGE,31,PARTIDUL NAȚIONAL LIBERAL,
40278,MĂNDUC CONSTANTIN - SORIN,31,PARTIDUL NAȚIONAL LIBERAL,
40544,LEANCU COSMIN - IOAN,63,UNIUNEA NAȚIONALĂ PENTRU PROGRESUL ROMÂNIEI,
40820,SUCIU SORIN AUREL,15,PARTIDUL DEMOCRAT LIBERAL,
40857,GRUSEA VIOREL,31,PARTIDUL NAȚIONAL LIBERAL,
40928,POPA ZACHIU,31,PARTIDUL NAȚIONAL LIBERAL,
42480,SUCACIU GHEORGHE,15,PARTIDUL DEMOCRAT LIBERAL,
41113,OLTEAN MIHAI,62,UNIUNEA SOCIAL LIBERALĂ,
41177,ȘERBAN ION,61,PARTIDUL SOCIAL DEMOCRAT,
41284,BOERIU IOAN IANCU,31,PARTIDUL NAȚIONAL LIBERAL,
41346,GREAVU SORIN NICOLAE,31,PARTIDUL NAȚIONAL LIBERAL,
41417,TAFLAN IOAN ȘERBAN,62,UNIUNEA SOCIAL LIBERALĂ,
41621,CODREANU NICOLAIE,15,PARTIDUL DEMOCRAT LIBERAL,
41578,POPENECIU MIHAI LIVIU,15,PARTIDUL DEMOCRAT LIBERAL,
41738,LAZEA GHEORGHE,15,PARTIDUL DEMOCRAT LIBERAL,
42464,ANDREAȘ VASILE,15,PARTIDUL DEMOCRAT LIBERAL,
42398,CĂLBUREAN GHEORGHE,15,PARTIDUL DEMOCRAT LIBERAL,
41818,PALTIN CRISTINEL,31,PARTIDUL NAȚIONAL LIBERAL,
41854,BÂRLEZ VICTOR,15,PARTIDUL DEMOCRAT LIBERAL,
41943,TIMIȘ DANUȚ IOAN,31,PARTIDUL NAȚIONAL LIBERAL,
42076,ȘCHIOPEA EMIL - MIRCEA,62,UNIUNEA SOCIAL LIBERALĂ,
42101,BĂCILĂ MARIAN VALENTIN,31,PARTIDUL NAȚIONAL LIBERAL,
42156,STANCIU TRAIAN,61,PARTIDUL SOCIAL DEMOCRAT,
42236,IOANI FLORIN,15,PARTIDUL DEMOCRAT LIBERAL,
42307,ȘERBAN OVIDIU GHEORGHE,61,PARTIDUL SOCIAL DEMOCRAT,
42449,FLUCUȘ DUMITRU,31,PARTIDUL NAȚIONAL LIBERAL,
143682,DRAGOMAN IOAN,62,UNIUNEA SOCIAL LIBERALĂ,
144508,MAGHERU CRISTIN,62,UNIUNEA SOCIAL LIBERALĂ,
143959,VĂCARIU CONSTANTIN AURELIAN,15,PARTIDUL DEMOCRAT LIBERAL,
144964,ȚERBEA AUREL IOAN,62,UNIUNEA SOCIAL LIBERALĂ,
144410,BERGHEA IOAN,15,PARTIDUL DEMOCRAT LIBERAL,
144456,STĂNULEȚ CHIRION,15,PARTIDUL DEMOCRAT LIBERAL,
144535,MAGDA DORIN,15,PARTIDUL DEMOCRAT LIBERAL,
145293,STRAVA IOAN,62,UNIUNEA SOCIAL LIBERALĂ,
41088,DIȘOR MIHAI,31,PARTIDUL NAȚIONAL LIBERAL,
86311,TAMÁS ERNŐ,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
83428,ALBERT TIBOR,36,PARTIDUL CIVIC MAGHIAR - MAGYAR POLGÁRI PÁRT,
117113,KOZMA BARNA,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
40465,CRISTIAN GHEORGHE,15,PARTIDUL DEMOCRAT LIBERAL,
64639,RÁDULY ISTVÁN,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
40198,SCRIPCARU GEORGE,15,PARTIDUL DEMOCRAT LIBERAL,
40214,TOMA DOREL,61,PARTIDUL SOCIAL DEMOCRAT,
40688,MARȘAVELA IRIMIA,15,PARTIDUL DEMOCRAT LIBERAL,
40526,BŐLŐNI IULIU,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
40606,CERNAT PAUL,31,PARTIDUL NAȚIONAL LIBERAL,
40900,DRAGOȘ SERAFIM,62,UNIUNEA SOCIAL LIBERALĂ,
40955,TAUS SORIN,62,UNIUNEA SOCIAL LIBERALĂ,
41033,GÂRBACEA IOAN,61,PARTIDUL SOCIAL DEMOCRAT,
41382,BORICEAN NISTOR,31,PARTIDUL NAȚIONAL LIBERAL,
41541,GERGELY JANOS,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
42058,ȘERBAN VASILE,31,PARTIDUL NAȚIONAL LIBERAL,
42498,GARCEA GHEORGHE MIRCEA,61,PARTIDUL SOCIAL DEMOCRAT,
63394,ANTAL ÁRPÁD - ANDRÁS,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
63777,BIHARI EDÖMÉR,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
63866,SIKÓ IMRE,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
63893,FODOR ISTVÁN,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
64238,SÁNTA GYULA,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
64265,MAXIM VASILE,61,PARTIDUL SOCIAL DEMOCRAT,
64345,BERDE JÓZSEF,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
64906,KISGYÖRGY SÁNDOR,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
65113,MÁTHÉ ÁRPÁD,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
130124,IOVA DAN,62,UNIUNEA SOCIAL LIBERALĂ,
70094,FLORI OVIDIU - AURELIAN,62,UNIUNEA SOCIAL LIBERALĂ,
73629,DICĂ DAN - VIOREL,63,UNIUNEA NAȚIONALĂ PENTRU PROGRESUL ROMÂNIEI,
69900,VASILESCU LIA - OLGUȚA,62,UNIUNEA SOCIAL LIBERALĂ,
70174,FULGA JANA,63,UNIUNEA NAȚIONALĂ PENTRU PROGRESUL ROMÂNIEI,
70414,STĂNCIOI NICOLAE,61,PARTIDUL SOCIAL DEMOCRAT,
71055,RĂCĂREANU ION,31,PARTIDUL NAȚIONAL LIBERAL,
71260,MARCU MARIN,15,PARTIDUL DEMOCRAT LIBERAL,
124803,SÂRBU IOAN,31,PARTIDUL NAȚIONAL LIBERAL,
72409,PĂPĂROIU NOLICĂ - CORNEL,61,PARTIDUL SOCIAL DEMOCRAT,
73772,ȘERBAN FLORIAN,15,PARTIDUL DEMOCRAT LIBERAL,
71340,SORESCU GIN,15,PARTIDUL DEMOCRAT LIBERAL,
71723,CIONTEA DUMITRU,61,PARTIDUL SOCIAL DEMOCRAT,
71910,PREDUCA VASILE,61,PARTIDUL SOCIAL DEMOCRAT,
72276,BITOLEANU SORIN,31,PARTIDUL NAȚIONAL LIBERAL,
72677,ADAM ATANASIE,15,PARTIDUL DEMOCRAT LIBERAL,
73102,CEANĂ ANA,61,PARTIDUL SOCIAL DEMOCRAT,
177236,POPA GHEORGHE,15,PARTIDUL DEMOCRAT LIBERAL,
74732,DOBRESCU CONSTANTIN,62,UNIUNEA SOCIAL LIBERALĂ,
74073,CALOTĂ BARBU,61,PARTIDUL SOCIAL DEMOCRAT,
74875,CÂRCIUMARU CONSTANTIN,63,UNIUNEA NAȚIONALĂ PENTRU PROGRESUL ROMÂNIEI,
73371,NEDELEA CONSTANTIN,15,PARTIDUL DEMOCRAT LIBERAL,
74242,TRĂISTARU ION - CĂTĂLIN,62,UNIUNEA SOCIAL LIBERALĂ,
74956,CASIU GHEORGHE,61,PARTIDUL SOCIAL DEMOCRAT,
80506,CÎRSTEA GHEORGHE,62,UNIUNEA SOCIAL LIBERALĂ,
78604,PETROI ILIE,62,UNIUNEA SOCIAL LIBERALĂ,
78828,MANGU ADRIAN,62,UNIUNEA SOCIAL LIBERALĂ,
79237,STOCHIȚOIU GHEORGHE,62,UNIUNEA SOCIAL LIBERALĂ,
79497,CĂTĂNOIU N. EMIL,62,UNIUNEA SOCIAL LIBERALĂ,
80043,ANDRONESCU ION,62,UNIUNEA SOCIAL LIBERALĂ,
81816,DRĂGHICI - RUCSANDA CONSTANTIN,999,CANDIDAT INDEPENDENT,
79932,DRĂGUȘIN VIOREL,62,UNIUNEA SOCIAL LIBERALĂ,
82831,VIJULAN MARIUS - FLORIN,62,UNIUNEA SOCIAL LIBERALĂ,
170612,NICU CONSTANTIN,15,PARTIDUL DEMOCRAT LIBERAL,
82243,LUPU ȘT. ȘTEFAN,62,UNIUNEA SOCIAL LIBERALĂ,
82555,BÎRCĂ ION,15,PARTIDUL DEMOCRAT LIBERAL,
82314,BUȘE IOANA,62,UNIUNEA SOCIAL LIBERALĂ,
125677,ENESCU ION,62,UNIUNEA SOCIAL LIBERALĂ,
82680,VASILESCU ȘT. MARIA,62,UNIUNEA SOCIAL LIBERALĂ,
126674,TRAȘCĂ MARINEL,15,PARTIDUL DEMOCRAT LIBERAL,
74171,POPA ADRIAN,15,PARTIDUL DEMOCRAT LIBERAL,
130295,ROTARU CONSTANTIN,61,PARTIDUL SOCIAL DEMOCRAT,
171101,VĂDUVA P. NICOLAE,62,UNIUNEA SOCIAL LIBERALĂ,
168452,CURELARU ION,62,UNIUNEA SOCIAL LIBERALĂ,
169681,VOICESCU NICOLAE,62,UNIUNEA SOCIAL LIBERALĂ,
170097,DUMITRAȘCU TRAIAN,56,PARTIDUL CONSERVATOR,
173855,ANTONIE LUCIAN,62,UNIUNEA SOCIAL LIBERALĂ,
174085,BRICEAG CONSTANTIN,62,UNIUNEA SOCIAL LIBERALĂ,
174290,LIȚOIU I. CONSTANTIN,62,UNIUNEA SOCIAL LIBERALĂ,
174502,CUPĂREANU SABIN,62,UNIUNEA SOCIAL LIBERALĂ,
174511,PUCHIN MARIN,62,UNIUNEA SOCIAL LIBERALĂ,
130302,ANTONIE IULIAN,61,PARTIDUL SOCIAL DEMOCRAT,
74891,BANĂ CONSTANTIN,15,PARTIDUL DEMOCRAT LIBERAL,
70986,PLEȘEA VERGIL,61,PARTIDUL SOCIAL DEMOCRAT,
73905,SILIȘTEANU IULIAN,61,PARTIDUL SOCIAL DEMOCRAT,
70316,PISTRIȚU COSTEL,15,PARTIDUL DEMOCRAT LIBERAL,
70352,GUȚĂ MIRCEA - MARINEL,31,PARTIDUL NAȚIONAL LIBERAL,
71858,MUNGIU GHEORGHE,62,UNIUNEA SOCIAL LIBERALĂ,
71787,DUȚĂ MARIN,61,PARTIDUL SOCIAL DEMOCRAT,
72604,BĂRĂGAN JANIN CRISTIAN,15,PARTIDUL DEMOCRAT LIBERAL,
72383,CATANĂ FLOREL,31,PARTIDUL NAȚIONAL LIBERAL,
72819,CORÎCI MARCEL,15,PARTIDUL DEMOCRAT LIBERAL,
72882,FULGU VERGIL,15,PARTIDUL DEMOCRAT LIBERAL,
113732,CIOARĂ ION,15,PARTIDUL DEMOCRAT LIBERAL,
80980,GRUESCU ION,62,UNIUNEA SOCIAL LIBERALĂ,
74859,PUPĂZĂ VALERICĂ,61,PARTIDUL SOCIAL DEMOCRAT,
82047,BUCURESCU SORIN,62,UNIUNEA SOCIAL LIBERALĂ,
74224,SANDU LAURENȚIU ADRIAN,31,PARTIDUL NAȚIONAL LIBERAL,
70879,IONELE GHEORGHE,61,PARTIDUL SOCIAL DEMOCRAT,
71572,MĂCEȘANU DUMITRU,15,PARTIDUL DEMOCRAT LIBERAL,
99539,BUZATU VASILE,62,UNIUNEA SOCIAL LIBERALĂ,
127288,CORBEANU DUMITRU,61,PARTIDUL SOCIAL DEMOCRAT,
70744,BEZNĂ MIRCEA,15,PARTIDUL DEMOCRAT LIBERAL,
70968,MORARU ION,15,PARTIDUL DEMOCRAT LIBERAL,
71518,VANCEA ȘTEFAN,31,PARTIDUL NAȚIONAL LIBERAL,
71536,VASILCA ȘTEFAN,62,UNIUNEA SOCIAL LIBERALĂ,
72221,ANDREI MARIAN - DĂNUȚ,31,PARTIDUL NAȚIONAL LIBERAL,
73335,ENEA CONSTANTIN,61,PARTIDUL SOCIAL DEMOCRAT,
73503,VÎLCOMEANU JANE,62,UNIUNEA SOCIAL LIBERALĂ,
71607,ȘOVĂILĂ VERGICĂ,15,PARTIDUL DEMOCRAT LIBERAL,
73665,DECĂ ȘTEFAN,62,UNIUNEA SOCIAL LIBERALĂ,
